ZipCode,City,State,Latitude,Longitude,Classification,Population
"01702","FRAMINGHAM","MA","42.2787","-71.4436","","39515"
"01703","FRAMINGHAM","MA","42.3026","-71.4236","P","0"
"01704","FRAMINGHAM","MA","42.3026","-71.4236","P","0"
"01705","FRAMINGHAM","MA","42.3026","-71.4236","P","0"
"01718","ACTON","MA","42.5199","-71.4293","","688"
"01719","BOXBOROUGH","MA","42.4914","-71.5177","","5506"
"01720","ACTON","MA","42.4842","-71.4395","","23232"
"01721","ASHLAND","MA","42.2594","-71.4683","","18832"
"01730","BEDFORD","MA","42.4999","-71.2753","","14566"
"01731","HANSCOM AFB","MA","42.4631","-71.2851","","1555"
"01740","BOLTON","MA","42.4382","-71.6049","","5665"
"01741","CARLISLE","MA","42.5321","-71.3525","","5237"
"01742","CONCORD","MA","42.4606","-71.3642","","18545"
"01745","FAYVILLE","MA","42.2915","-71.5002","","433"
"01746","HOLLISTON","MA","42.1974","-71.4412","","14996"
"01747","HOPEDALE","MA","42.1270","-71.5358","","6017"
"01748","HOPKINTON","MA","42.2266","-71.5315","","18758"
"01749","HUDSON","MA","42.3891","-71.5388","","20092"
"01752","MARLBOROUGH","MA","42.3459","-71.5509","","41793"
"01754","MAYNARD","MA","42.4285","-71.4577","","10730"
"01756","MENDON","MA","42.1038","-71.5446","","6228"
"01757","MILFORD","MA","42.1538","-71.5258","","30479"
"01760","NATICK","MA","42.2872","-71.3523","","36659"
"01770","SHERBORN","MA","42.2313","-71.3746","","4401"
"01772","SOUTHBOROUGH","MA","42.2965","-71.5352","","10017"
"01773","LINCOLN","MA","42.4272","-71.3124","","5651"
"01775","STOW","MA","42.4299","-71.5036","","7190"
"01776","SUDBURY","MA","42.3888","-71.4230","","18934"
"01778","WAYLAND","MA","42.3612","-71.3629","","14132"
"01784","WOODVILLE","MA","42.2376","-71.5627","P","0"
"01801","WOBURN","MA","42.4895","-71.1589","","40891"
"01803","BURLINGTON","MA","42.5060","-71.2045","","26074"
"01805","BURLINGTON","MA","42.4843","-71.2048","U","0"
"01810","ANDOVER","MA","42.6496","-71.1660","","35621"
"01812","ANDOVER","MA","42.6585","-71.1377","U","0"
"01813","WOBURN","MA","42.4793","-71.1526","U","0"
"01815","WOBURN","MA","42.4793","-71.1526","U","0"
"01821","BILLERICA","MA","42.5491","-71.2559","","30909"
"01822","BILLERICA","MA","42.5586","-71.2695","P","0"
"01824","CHELMSFORD","MA","42.5878","-71.3518","","26881"
"01825","NORTH READING","MA","0.0000","0.0000","P","0"
"01826","DRACUT","MA","42.6926","-71.3090","","32689"
"01827","DUNSTABLE","MA","42.6732","-71.5022","","3358"
"01830","HAVERHILL","MA","42.7952","-71.0556","","27553"
"01831","HAVERHILL","MA","42.7763","-71.0778","P","0"
"01832","HAVERHILL","MA","42.7912","-71.1293","","25656"
"01833","GEORGETOWN","MA","42.7238","-70.9782","","8410"
"01834","GROVELAND","MA","42.7509","-71.0099","","6752"
"01835","HAVERHILL","MA","42.7535","-71.0867","","14578"
"01840","LAWRENCE","MA","42.7059","-71.1598","","7121"
"01841","LAWRENCE","MA","42.7080","-71.1817","","53654"
"01842","LAWRENCE","MA","42.7069","-71.1660","P","0"
"01843","LAWRENCE","MA","42.6916","-71.1611","","28346"
"01844","METHUEN","MA","42.7319","-71.1858","","52970"
"01845","NORTH ANDOVER","MA","42.6730","-71.0880","","31855"
"01850","LOWELL","MA","42.6556","-71.3035","","16670"
"01851","LOWELL","MA","42.6243","-71.3391","","32691"
"01852","LOWELL","MA","42.6285","-71.2965","","36708"
"01853","LOWELL","MA","42.6435","-71.3101","P","0"
"01854","LOWELL","MA","42.6493","-71.3464","","29561"
"01860","MERRIMAC","MA","42.8366","-71.0116","","6723"
"01862","NORTH BILLERICA","MA","42.5747","-71.2945","","11430"
"01863","NORTH CHELMSFORD","MA","42.6314","-71.3886","","9536"
"01864","NORTH READING","MA","42.5805","-71.0870","","15554"
"01865","NUTTING LAKE","MA","42.5381","-71.2689","P","0"
"01866","PINEHURST","MA","42.5304","-71.2278","P","0"
"01867","READING","MA","42.5333","-71.1036","","25522"
"01876","TEWKSBURY","MA","42.6111","-71.2316","","31105"
"01879","TYNGSBORO","MA","42.6588","-71.4330","","12368"
"01880","WAKEFIELD","MA","42.5013","-71.0667","","27071"
"01885","WEST BOXFORD","MA","42.7077","-71.0658","P","0"
"01886","WESTFORD","MA","42.5890","-71.4417","","24618"
"01887","WILMINGTON","MA","42.5653","-71.1747","","23349"
"01888","WOBURN","MA","42.4806","-71.1516","P","0"
"01889","NORTH READING","MA","42.5725","-71.1114","U","0"
"01890","WINCHESTER","MA","42.4499","-71.1500","","22970"
"01899","ANDOVER","MA","42.6586","-71.1375","U","0"
"01901","LYNN","MA","42.4605","-70.9461","","2794"
"01902","LYNN","MA","42.4734","-70.9426","","50725"
"01903","LYNN","MA","42.4638","-70.9479","P","0"
"01904","LYNN","MA","42.4892","-70.9689","","19944"
"01905","LYNN","MA","42.4759","-70.9801","","27761"
"01906","SAUGUS","MA","42.4675","-71.0129","","28619"
"01907","SWAMPSCOTT","MA","42.4752","-70.9050","","15148"
"01908","NAHANT","MA","42.4292","-70.9261","","3334"
"01910","LYNN","MA","42.4511","-70.9733","U","0"
"01913","AMESBURY","MA","42.8532","-70.9518","","17366"
"01915","BEVERLY","MA","42.5678","-70.8581","","42341"
"01921","BOXFORD","MA","42.6793","-71.0294","","8263"
"01922","BYFIELD","MA","42.7583","-70.9171","","3134"
"01923","DANVERS","MA","42.5768","-70.9514","","27987"
"01929","ESSEX","MA","42.6323","-70.7784","","3618"
"01930","GLOUCESTER","MA","42.6310","-70.6834","","29729"
"01931","GLOUCESTER","MA","42.6159","-70.6627","P","0"
"01936","HAMILTON","MA","42.6208","-70.8578","P","0"
"01937","HATHORNE","MA","42.5834","-70.9859","P","100"
"01938","IPSWICH","MA","42.6829","-70.8473","","13785"
"01940","LYNNFIELD","MA","42.5382","-71.0305","","13326"
"01944","MANCHESTER","MA","42.5795","-70.7651","","5395"
"01945","MARBLEHEAD","MA","42.5002","-70.8649","","20462"
"01949","MIDDLETON","MA","42.6026","-71.0137","","9779"
"01950","NEWBURYPORT","MA","42.8142","-70.8745","","18289"
"01951","NEWBURY","MA","42.7553","-70.8496","","3582"
"01952","SALISBURY","MA","42.8503","-70.8633","","9236"
"01960","PEABODY","MA","42.5326","-70.9737","","54155"
"01961","PEABODY","MA","42.5278","-70.9294","P","0"
"01965","PRIDES CROSSING","MA","42.5590","-70.8253","P","329"
"01966","ROCKPORT","MA","42.6605","-70.6162","","6992"
"01969","ROWLEY","MA","42.7179","-70.8954","","6161"
"01970","SALEM","MA","42.5147","-70.9075","","44451"
"01971","SALEM","MA","42.5195","-70.8972","P","0"
"01982","SOUTH HAMILTON","MA","42.6268","-70.8602","","7618"
"01983","TOPSFIELD","MA","42.6356","-70.9443","","6569"
"01984","WENHAM","MA","42.6020","-70.8729","","4979"
"01985","WEST NEWBURY","MA","42.7915","-70.9688","","4500"
"02018","ACCORD","MA","42.1747","-70.8845","P","0"
"02019","BELLINGHAM","MA","42.0765","-71.4722","","16945"
"02020","BRANT ROCK","MA","42.0863","-70.6417","P","0"
"02021","CANTON","MA","42.1827","-71.1221","","24370"
"02025","COHASSET","MA","42.2328","-70.8159","","8381"
"02026","DEDHAM","MA","42.2446","-71.1812","","25364"
"02027","DEDHAM","MA","42.2472","-71.1664","P","0"
"02030","DOVER","MA","42.2417","-71.2875","","5923"
"02032","EAST WALPOLE","MA","42.1541","-71.2150","","4853"
"02035","FOXBORO","MA","42.0609","-71.2355","","18618"
"02038","FRANKLIN","MA","42.0870","-71.4078","","33261"
"02040","GREENBUSH","MA","42.1792","-70.7501","P","0"
"02041","GREEN HARBOR","MA","42.0775","-70.6500","P","0"
"02043","HINGHAM","MA","42.2158","-70.8792","","24272"
"02044","HINGHAM","MA","42.2039","-70.8789","U","0"
"02045","HULL","MA","42.2824","-70.8773","","10072"
"02047","HUMAROCK","MA","42.1361","-70.6908","P","371"
"02048","MANSFIELD","MA","42.0170","-71.2219","","23860"
"02050","MARSHFIELD","MA","42.1111","-70.7131","","25956"
"02051","MARSHFIELD HILLS","MA","42.1459","-70.7405","P","0"
"02052","MEDFIELD","MA","42.1824","-71.3101","","12799"
"02053","MEDWAY","MA","42.1529","-71.4270","","13115"
"02054","MILLIS","MA","42.1662","-71.3613","","8460"
"02055","MINOT","MA","42.2403","-70.7626","P","0"
"02056","NORFOLK","MA","42.1165","-71.3311","","11662"
"02059","NORTH MARSHFIELD","MA","42.1434","-70.7705","P","0"
"02060","NORTH SCITUATE","MA","42.2187","-70.7861","P","0"
"02061","NORWELL","MA","42.1514","-70.8214","","11351"
"02062","NORWOOD","MA","42.1819","-71.1967","","31611"
"02065","OCEAN BLUFF","MA","42.0918","-70.7061","P","0"
"02066","SCITUATE","MA","42.2075","-70.7757","","18561"
"02067","SHARON","MA","42.1111","-71.1858","","18553"
"02070","SHELDONVILLE","MA","42.0283","-71.3976","P","0"
"02071","SOUTH WALPOLE","MA","42.1025","-71.2705","","968"
"02072","STOUGHTON","MA","42.1186","-71.1033","","29281"
"02081","WALPOLE","MA","42.1508","-71.2590","","20584"
"02090","WESTWOOD","MA","42.2212","-71.1994","","16266"
"02093","WRENTHAM","MA","42.0553","-71.3716","","12178"
"02108","BOSTON","MA","42.3573","-71.0645","","4228"
"02109","BOSTON","MA","42.3625","-71.0541","","3921"
"02110","BOSTON","MA","42.3572","-71.0536","","2921"
"02111","BOSTON","MA","42.3503","-71.0588","","9716"
"02112","BOSTON","MA","42.3586","-71.0605","P","0"
"02113","BOSTON","MA","42.3652","-71.0555","","7126"
"02114","BOSTON","MA","42.3623","-71.0673","","14469"
"02115","BOSTON","MA","42.3422","-71.0875","","31604"
"02116","BOSTON","MA","42.3506","-71.0769","","23408"
"02117","BOSTON","MA","42.3586","-71.0605","P","0"
"02118","BOSTON","MA","42.3370","-71.0720","","29073"
"02119","ROXBURY","MA","42.3230","-71.0847","","29175"
"02120","ROXBURY CROSSING","MA","42.3326","-71.0965","","17578"
"02121","DORCHESTER","MA","42.3073","-71.0859","","28766"
"02122","DORCHESTER","MA","42.2970","-71.0546","","24385"
"02123","BOSTON","MA","42.3586","-71.0605","P","0"
"02124","DORCHESTER CENTER","MA","42.2849","-71.0698","","50972"
"02125","DORCHESTER","MA","42.3158","-71.0557","","34926"
"02126","MATTAPAN","MA","42.2758","-71.0907","","22734"
"02127","SOUTH BOSTON","MA","42.3361","-71.0358","","37939"
"02128","EAST BOSTON","MA","42.3733","-71.0155","","43066"
"02129","CHARLESTOWN","MA","42.3817","-71.0641","","19120"
"02130","JAMAICA PLAIN","MA","42.3105","-71.1174","","38284"
"02131","ROSLINDALE","MA","42.2835","-71.1218","","30544"
"02132","WEST ROXBURY","MA","42.2793","-71.1659","","27111"
"02133","BOSTON","MA","42.3572","-71.0796","","56"
"02134","ALLSTON","MA","42.3576","-71.1289","","21707"
"02135","BRIGHTON","MA","42.3488","-71.1551","","47232"
"02136","HYDE PARK","MA","42.2529","-71.1293","","35102"
"02137","READVILLE","MA","42.3586","-71.0605","P","0"
"02138","CAMBRIDGE","MA","42.3801","-71.1330","","37982"
"02139","CAMBRIDGE","MA","42.3644","-71.1012","","39525"
"02140","CAMBRIDGE","MA","42.3933","-71.1345","","21447"
"02141","CAMBRIDGE","MA","42.3702","-71.0807","","15130"
"02142","CAMBRIDGE","MA","42.3625","-71.0805","","4499"
"02143","SOMERVILLE","MA","42.3830","-71.0956","","26022"
"02144","SOMERVILLE","MA","42.4023","-71.1204","","25497"
"02145","SOMERVILLE","MA","42.3914","-71.0927","","27520"
"02148","MALDEN","MA","42.4328","-71.0544","","66274"
"02149","EVERETT","MA","42.4060","-71.0517","","49075"
"02150","CHELSEA","MA","42.3996","-71.0316","","40721"
"02151","REVERE","MA","42.4190","-70.9963","","62252"
"02152","WINTHROP","MA","42.3732","-70.9772","","19316"
"02153","MEDFORD","MA","42.4036","-71.1202","P","0"
"02155","MEDFORD","MA","42.4250","-71.1111","","61483"
"02156","WEST MEDFORD","MA","42.4293","-71.1285","P","0"
"02163","BOSTON","MA","42.3683","-71.1232","","1391"
"02169","QUINCY","MA","42.2429","-71.0100","","62140"
"02170","QUINCY","MA","42.2674","-71.0166","","19950"
"02171","QUINCY","MA","42.2919","-71.0189","","19539"
"02176","MELROSE","MA","42.4576","-71.0542","","29817"
"02180","STONEHAM","MA","42.4731","-71.0971","","23244"
"02184","BRAINTREE","MA","42.2034","-71.0048","","39143"
"02185","BRAINTREE","MA","42.2101","-70.9902","P","0"
"02186","MILTON","MA","42.2396","-71.0811","","28637"
"02187","MILTON VILLAGE","MA","42.2795","-71.0782","P","0"
"02188","WEYMOUTH","MA","42.2070","-70.9538","","15133"
"02189","EAST WEYMOUTH","MA","42.2145","-70.9334","","15123"
"02190","SOUTH WEYMOUTH","MA","42.1650","-70.9502","","18910"
"02191","NORTH WEYMOUTH","MA","42.2468","-70.9435","","8271"
"02196","BOSTON","MA","42.3586","-71.0603","P","0"
"02199","BOSTON","MA","42.3474","-71.0823","","1574"
"02201","BOSTON","MA","42.3586","-71.0603","U","0"
"02203","BOSTON","MA","42.3612","-71.0603","","0"
"02204","BOSTON","MA","42.3586","-71.0603","U","0"
"02205","BOSTON","MA","42.3512","-71.0536","P","10"
"02206","BOSTON","MA","42.3586","-71.0603","U","0"
"02210","BOSTON","MA","42.3466","-71.0396","","5808"
"02211","BOSTON","MA","42.3586","-71.0603","U","0"
"02212","BOSTON","MA","42.3362","-71.0176","U","0"
"02215","BOSTON","MA","42.3452","-71.1061","","26926"
"02217","BOSTON","MA","42.3586","-71.0603","U","0"
"02222","BOSTON","MA","42.3663","-71.0628","","0"
"02238","CAMBRIDGE","MA","42.3669","-71.1002","P","0"
"02241","BOSTON","MA","42.3586","-71.0603","U","0"
"02269","QUINCY","MA","42.2528","-71.0025","P","0"
"02283","BOSTON","MA","42.3586","-71.0603","P","0"
"02284","BOSTON","MA","42.3586","-71.0603","P","0"
"02293","BOSTON","MA","42.3586","-71.0603","U","0"
"02297","BOSTON","MA","42.3586","-71.0603","U","0"
"02298","BOSTON","MA","42.3400","-71.0500","P","0"
"02301","BROCKTON","MA","42.0785","-71.0384","","69418"
"02302","BROCKTON","MA","42.0859","-71.0001","","36202"
"02303","BROCKTON","MA","42.0834","-71.0188","P","0"
"02304","BROCKTON","MA","42.0834","-71.0188","P","0"
"02305","BROCKTON","MA","42.0834","-71.0188","P","0"
"02322","AVON","MA","42.1288","-71.0469","","4777"
"02324","BRIDGEWATER","MA","41.9706","-70.9732","","25676"
"02325","BRIDGEWATER","MA","41.9901","-70.9631","U","3025"
"02327","BRYANTVILLE","MA","42.0425","-70.8459","P","0"
"02330","CARVER","MA","41.8741","-70.7648","","11645"
"02331","DUXBURY","MA","42.0414","-70.6726","P","0"
"02332","DUXBURY","MA","42.0457","-70.6905","","16090"
"02333","EAST BRIDGEWATER","MA","42.0337","-70.9425","","14382"
"02334","EASTON","MA","42.0275","-71.1279","P","0"
"02337","ELMWOOD","MA","42.0154","-70.9646","P","0"
"02338","HALIFAX","MA","41.9872","-70.8593","","7749"
"02339","HANOVER","MA","42.1228","-70.8518","","14833"
"02341","HANSON","MA","42.0558","-70.8740","","10367"
"02343","HOLBROOK","MA","42.1438","-71.0032","","11364"
"02344","MIDDLEBORO","MA","41.8934","-70.9117","U","0"
"02345","MANOMET","MA","41.8975","-70.5426","P","0"
"02346","MIDDLEBORO","MA","41.8822","-70.8798","","24245"
"02347","LAKEVILLE","MA","41.8410","-70.9561","","11523"
"02348","LAKEVILLE","MA","41.8934","-70.9117","U","0"
"02349","MIDDLEBORO","MA","41.8934","-70.9117","U","0"
"02350","MONPONSETT","MA","42.0170","-70.8499","P","272"
"02351","ABINGTON","MA","42.1194","-70.9594","","17085"
"02355","NORTH CARVER","MA","41.9272","-70.7516","P","0"
"02356","NORTH EASTON","MA","42.0544","-71.1211","","12767"
"02357","NORTH EASTON","MA","42.0593","-71.0794","U","1906"
"02358","NORTH PEMBROKE","MA","42.1024","-70.7739","P","0"
"02359","PEMBROKE","MA","42.0649","-70.7986","","18361"
"02360","PLYMOUTH","MA","41.8734","-70.6397","","61134"
"02361","PLYMOUTH","MA","41.9583","-70.6675","P","0"
"02362","PLYMOUTH","MA","41.9583","-70.6675","P","0"
"02364","KINGSTON","MA","41.9781","-70.7461","","13708"
"02366","SOUTH CARVER","MA","41.8538","-70.6557","P","83"
"02367","PLYMPTON","MA","41.9714","-70.8109","","2930"
"02368","RANDOLPH","MA","42.1703","-71.0617","","35025"
"02370","ROCKLAND","MA","42.1288","-70.9124","","17803"
"02375","SOUTH EASTON","MA","42.0259","-71.0833","","10373"
"02379","WEST BRIDGEWATER","MA","42.0175","-71.0235","","7697"
"02381","WHITE HORSE BEACH","MA","41.9317","-70.5600","P","0"
"02382","WHITMAN","MA","42.0812","-70.9394","","15121"
"02420","LEXINGTON","MA","42.4577","-71.2168","","15502"
"02421","LEXINGTON","MA","42.4430","-71.2349","","18950"
"02445","BROOKLINE","MA","42.3221","-71.1313","","22499"
"02446","BROOKLINE","MA","42.3433","-71.1228","","31957"
"02447","BROOKLINE VILLAGE","MA","42.3336","-71.1237","P","0"
"02451","WALTHAM","MA","42.3973","-71.2594","","17953"
"02452","WALTHAM","MA","42.3948","-71.2169","","15340"
"02453","WALTHAM","MA","42.3700","-71.2327","","31854"
"02454","WALTHAM","MA","42.3767","-71.2363","P","0"
"02455","NORTH WALTHAM","MA","42.3586","-71.0605","P","0"
"02456","NEW TOWN","MA","42.3601","-71.1308","P","0"
"02457","BABSON PARK","MA","42.2988","-71.2601","P","1560"
"02458","NEWTON","MA","42.3534","-71.1836","","12817"
"02459","NEWTON CENTER","MA","42.3122","-71.1947","","19017"
"02460","NEWTONVILLE","MA","42.3523","-71.2073","","9204"
"02461","NEWTON HIGHLANDS","MA","42.3140","-71.2085","","7430"
"02462","NEWTON LOWER FALLS","MA","42.3312","-71.2562","","1569"
"02464","NEWTON UPPER FALLS","MA","42.3132","-71.2187","","3193"
"02465","WEST NEWTON","MA","42.3504","-71.2256","","12415"
"02466","AUBURNDALE","MA","42.3451","-71.2472","","8434"
"02467","CHESTNUT HILL","MA","42.3188","-71.1570","","22626"
"02468","WABAN","MA","42.3272","-71.2305","","5713"
"02471","WATERTOWN","MA","42.3708","-71.1833","P","0"
"02472","WATERTOWN","MA","42.3721","-71.1786","","35392"
"02474","ARLINGTON","MA","42.4203","-71.1565","","28551"
"02475","ARLINGTON HEIGHTS","MA","42.4288","-71.1494","P","0"
"02476","ARLINGTON","MA","42.4151","-71.1766","","17757"
"02477","WATERTOWN","MA","42.3708","-71.1833","U","0"
"02478","BELMONT","MA","42.3955","-71.1821","","27286"
"02479","WAVERLEY","MA","42.4202","-71.2019","P","0"
"02481","WELLESLEY HILLS","MA","42.3093","-71.2724","","17280"
"02482","WELLESLEY","MA","42.2935","-71.2993","","10710"
"02492","NEEDHAM","MA","42.2777","-71.2449","","21359"
"02493","WESTON","MA","42.3578","-71.2954","","11851"
"02494","NEEDHAM HEIGHTS","MA","42.2997","-71.2298","","10732"
"02495","NONANTUM","MA","42.3367","-71.2094","P","0"
"02532","BUZZARDS BAY","MA","41.7272","-70.5880","","13411"
"02534","CATAUMET","MA","41.6668","-70.6176","P","899"
"02535","CHILMARK","MA","41.3302","-70.7615","","1651"
"02536","EAST FALMOUTH","MA","41.5997","-70.5623","","19993"
"02537","EAST SANDWICH","MA","41.7300","-70.4367","","6178"
"02538","EAST WAREHAM","MA","41.7719","-70.6481","","4428"
"02539","EDGARTOWN","MA","41.3850","-70.5306","","5168"
"02540","FALMOUTH","MA","41.5783","-70.6251","","8450"
"02541","FALMOUTH","MA","41.5516","-70.6156","P","0"
"02542","BUZZARDS BAY","MA","41.6592","-70.5521","","793"
"02543","WOODS HOLE","MA","41.5282","-70.6636","","756"
"02552","MENEMSHA","MA","41.3648","-70.7515","P","0"
"02553","MONUMENT BEACH","MA","41.7141","-70.6147","P","164"
"02554","NANTUCKET","MA","41.2784","-70.0718","","13517"
"02556","NORTH FALMOUTH","MA","41.6382","-70.6277","","3338"
"02557","OAK BLUFFS","MA","41.4451","-70.5647","P","2372"
"02558","ONSET","MA","41.7472","-70.6544","P","2178"
"02559","POCASSET","MA","41.6879","-70.6224","","3388"
"02561","SAGAMORE","MA","41.7720","-70.5366","P","712"
"02562","SAGAMORE BEACH","MA","41.7872","-70.5270","","3204"
"02563","SANDWICH","MA","41.7196","-70.4779","","10070"
"02564","SIASCONSET","MA","41.2623","-69.9668","P","703"
"02568","VINEYARD HAVEN","MA","41.4149","-70.6308","","8172"
"02571","WAREHAM","MA","41.7666","-70.7007","","10858"
"02574","WEST FALMOUTH","MA","41.6059","-70.6459","P","0"
"02575","WEST TISBURY","MA","41.3961","-70.6402","P","3167"
"02576","WEST WAREHAM","MA","41.7735","-70.7678","","3957"
"02584","NANTUCKET","MA","41.2836","-70.1002","P","35"
"02601","HYANNIS","MA","41.6568","-70.2938","","16487"
"02630","BARNSTABLE","MA","41.6966","-70.2954","","1956"
"02631","BREWSTER","MA","41.7469","-70.0695","","10178"
"02632","CENTERVILLE","MA","41.6571","-70.3474","","11475"
"02633","CHATHAM","MA","41.6889","-69.9799","","4664"
